QBICK025A0_Sample1	1.18673611758768
QBICK026A8_Sample2	0.937004184782985
QBICK027AG_Sample3	1.00294441975872
QBICK028AO_Sample4	1.22522426289936
QBICK029AW_Sample5	0.893210608435645
QBICK030A1_Sample6	0.877261853375076
QBICK031A9_Sample7	0.909685533913515
QBICK032AH_Sample8	1.08269364216068
QBICK033AP_Sample9	0.949153307133492
QBICK034AX_Sample10	1.0522478650664
QBICK035A7_Sample11	0.982151567013639
QBICK036AF_Sample12	0.97027964503848
QBICK037AN_Sample13	0.890022878810633
QBICK038AV_Sample14	0.835412098520276
QBICK039A5_Sample15	1.05951195260609
QBICK040A8_Sample16	1.13008259219355
QBICK041AG_Sample17	0.979923263045831
QBICK042AO_Sample18	1.15080687297158
QBICK043AW_Sample19	0.942427235989066
QBICK044A6_Sample20	0.990788613612797
QBICK045AE_Sample21	1.08510712973461
QBICK046AM_Sample22	1.11723321454341
QBICK047AU_Sample23	0.908937655069765
QBICK048A4_Sample24	1.09648894802189
