QBICK025A0_WT_Control_1H	1.18673611758768
QBICK026A8_WT_Control_1H	0.937004184782985
QBICK027AG_WT_Control_1H	1.00294441975872
QBICK028AO_WT_Control_16H	1.22522426289936
QBICK029AW_WT_Control_16H	0.893210608435645
QBICK030A1_WT_Control_16H	0.877261853375076
QBICK031A9_WT_Treated_1H	0.909685533913515
QBICK032AH_WT_Treated_1H	1.08269364216068
QBICK033AP_WT_Treated_1H	0.949153307133492
QBICK034AX_WT_Treated_16H	1.0522478650664
QBICK035A7_WT_Treated_16H	0.982151567013639
QBICK036AF_WT_Treated_16H	0.97027964503848
QBICK037AN_KO_Control_1H	0.890022878810633
QBICK038AV_KO_Control_1H	0.835412098520276
QBICK039A5_KO_Control_1H	1.05951195260609
QBICK040A8_KO_Control_16H	1.13008259219355
QBICK041AG_KO_Control_16H	0.979923263045831
QBICK042AO_KO_Control_16H	1.15080687297158
QBICK043AW_KO_Treated_1H	0.942427235989066
QBICK044A6_KO_Treated_1H	0.990788613612797
QBICK045AE_KO_Treated_1H	1.08510712973461
QBICK046AM_KO_Treated_16H	1.11723321454341
QBICK047AU_KO_Treated_16H	0.908937655069765
QBICK048A4_KO_Treated_16H	1.09648894802189
